,Date,MinTemp,MaxTemp,Rainfall
1316,2012-08-08,-0.5,16.3,0.0
1317,2012-08-09,5.7,11.8,11.2
1318,2012-08-10,-0.5,15.4,1.0
1319,2012-08-11,-0.7,16.6,0.0
1320,2012-08-12,0.6,16.5,0.0
1321,2012-08-13,-0.1,15.4,0.0
1322,2012-08-14,1.9,16.0,0.0
1323,2012-08-15,2.1,13.0,1.2
1324,2012-08-16,6.2,14.7,0.6
1325,2012-08-17,6.4,11.7,13.4
1326,2012-08-18,3.0,14.9,6.6
1327,2012-08-19,0.6,13.3,0.0
1328,2012-08-20,2.1,12.4,0.0
1329,2012-08-21,2.1,16.4,0.0
1330,2012-08-22,6.2,19.4,0.0
1331,2012-08-23,8.2,13.6,1.0
1332,2012-08-24,5.3,11.4,9.4
1333,2012-08-25,6.1,10.7,2.0
1334,2012-08-26,7.0,14.2,0.8
1335,2012-08-27,-0.2,14.3,0.0
1336,2012-08-28,1.2,15.3,0.0
1337,2012-08-29,2.9,17.6,0.0
1338,2012-08-30,6.2,12.8,0.6
1339,2012-08-31,3.4,13.4,1.0
1340,2012-09-01,-1.3,15.0,0.4
1341,2012-09-02,0.0,16.2,0.0
1342,2012-09-03,0.6,18.7,0.0
1343,2012-09-04,4.3,21.2,0.0
1344,2012-09-05,2.7,22.1,0.0
1345,2012-09-06,7.7,17.2,0.2
1346,2012-09-07,6.8,13.8,2.6
1347,2012-09-08,7.5,15.2,3.4
1348,2012-09-09,6.8,17.3,0.0
1349,2012-09-10,3.5,19.1,0.0
1350,2012-09-11,2.7,18.8,0.0
1351,2012-09-12,2.6,20.9,0.0
1352,2012-09-13,9.1,15.5,1.6
1353,2012-09-14,0.8,13.7,0.0
1354,2012-09-15,2.4,17.5,0.0
1355,2012-09-16,3.0,17.6,0.0
1356,2012-09-17,4.7,17.9,0.0
1357,2012-09-18,5.0,16.5,0.0
1358,2012-09-19,8.4,19.2,13.2
1359,2012-09-20,10.4,22.1,0.4
1360,2012-09-21,11.9,19.4,0.0
1361,2012-09-22,5.1,19.9,0.2
1362,2012-09-23,4.2,20.7,0.0
1363,2012-09-24,5.3,15.0,0.0
1364,2012-09-25,0.8,17.7,0.0
1365,2012-09-26,2.5,22.0,0.0
1366,2012-09-27,7.6,25.7,0.0
1367,2012-09-28,14.3,24.3,0.0
1368,2012-09-29,8.1,14.0,4.2
1369,2012-09-30,2.6,15.3,0.2
1370,2012-10-01,1.8,19.1,0.0
1371,2012-10-02,4.6,22.2,0.0
1372,2012-10-03,5.2,24.8,0.0
1373,2012-10-04,5.6,28.7,0.0
1374,2012-10-05,7.5,24.3,0.0
1375,2012-10-06,11.7,13.1,
1376,2012-10-07,2.7,17.1,33.4
1377,2012-10-08,3.5,16.8,0.0
1378,2012-10-09,3.5,18.3,0.0
1379,2012-10-10,5.6,16.2,0.0
1380,2012-10-11,7.4,11.6,0.8
1381,2012-10-12,5.0,17.9,7.6
1382,2012-10-13,4.0,18.6,0.0
1383,2012-10-14,4.7,21.0,0.0
1384,2012-10-15,6.4,25.7,0.0
1385,2012-10-16,8.7,19.0,0.0
1386,2012-10-17,5.2,19.0,2.2
1387,2012-10-18,5.5,22.6,0.0
1388,2012-10-19,8.5,27.2,0.0
1389,2012-10-20,8.8,24.9,0.0
1390,2012-10-21,7.9,20.7,0.0
1391,2012-10-22,5.8,19.0,0.0
1392,2012-10-23,4.4,20.7,0.0
1393,2012-10-24,5.4,23.6,0.0
1394,2012-10-25,12.7,23.8,0.0
1395,2012-10-26,7.1,18.5,0.0
1396,2012-10-27,6.3,20.4,0.0
1397,2012-10-28,6.2,23.7,0.0
1398,2012-10-29,9.0,27.0,0.0
1399,2012-10-30,11.0,28.8,0.0
1400,2012-10-31,10.8,31.2,0.0
1401,2012-11-01,17.3,20.6,0.0
1402,2012-11-02,6.4,22.4,0.0
1403,2012-11-03,9.2,24.5,0.0
1404,2012-11-04,9.2,28.5,0.0
1405,2012-11-05,11.6,27.3,0.0
1406,2012-11-06,17.8,29.7,0.4
1407,2012-11-07,18.4,20.0,10.6
1408,2012-11-08,16.1,26.1,24.6
1409,2012-11-09,10.3,21.8,1.6
1410,2012-11-10,6.5,22.9,0.0
1411,2012-11-11,8.3,24.5,0.0
1412,2012-11-12,9.3,31.6,0.0
1413,2012-11-13,9.1,24.6,0.0
1414,2012-11-14,9.9,24.6,0.0
1415,2012-11-15,10.0,26.2,0.0
1416,2012-11-16,13.1,24.1,0.0
1417,2012-11-17,9.0,24.2,0.0
1418,2012-11-18,7.2,21.4,0.0
1419,2012-11-19,5.8,25.3,0.0
1420,2012-11-20,8.3,26.9,0.0
1421,2012-11-21,12.3,32.4,0.0
1422,2012-11-22,10.9,27.4,0.0
1423,2012-11-23,11.1,29.0,0.0
1424,2012-11-24,12.4,32.7,0.0
1425,2012-11-25,15.3,36.7,0.0
1426,2012-11-26,16.6,31.9,0.0
1427,2012-11-27,15.9,28.1,0.2
1428,2012-11-28,16.8,32.5,0.4
1429,2012-11-29,17.8,37.4,0.0
1430,2012-11-30,23.0,34.4,0.0
1431,2013-01-01,12.1,34.5,0.0
1432,2013-01-02,13.8,33.6,0.0
1433,2013-01-03,15.8,36.9,0.0
1434,2013-01-04,18.6,40.7,0.0
1435,2013-01-05,19.8,43.4,0.0
1436,2013-01-06,20.9,42.0,12.6
1437,2013-01-07,21.9,40.4,0.0
1438,2013-01-08,21.9,39.2,0.0
1439,2013-01-09,13.3,25.1,0.0
1440,2013-01-10,11.2,32.2,0.0
1441,2013-01-11,14.5,38.8,0.0
1442,2013-01-12,17.0,28.8,0.0
1443,2013-01-13,18.1,22.3,0.0
1444,2013-01-14,8.9,27.1,3.2
1445,2013-01-15,11.2,31.4,0.0
1446,2013-01-16,13.6,36.1,0.0
1447,2013-01-17,15.5,39.9,0.0
1448,2013-01-18,18.9,43.1,0.0
1449,2013-01-19,18.1,32.2,0.8
1450,2013-01-20,16.4,34.6,0.0
1451,2013-01-21,19.2,36.8,0.0
1452,2013-01-22,16.6,36.5,0.2
1453,2013-01-23,15.7,34.0,0.0
1454,2013-01-24,15.9,37.0,0.0
1455,2013-01-25,21.2,35.2,0.0
1456,2013-01-26,21.6,36.5,0.0
1457,2013-01-27,15.3,32.9,0.0
1458,2013-01-28,18.4,34.7,0.0
1459,2013-01-29,20.4,32.1,0.0
1460,2013-01-30,9.9,29.9,0.0
1461,2013-01-31,11.5,33.9,0.0
1462,2013-03-01,16.9,26.6,0.4
1463,2013-03-02,14.3,29.2,0.0
1464,2013-03-03,12.0,31.8,0.0
1465,2013-03-04,12.8,31.0,0.0
1466,2013-03-05,13.5,30.9,0.0
1467,2013-03-06,14.4,31.3,0.0
1468,2013-03-07,16.6,33.8,0.0
1469,2013-03-08,17.9,34.9,0.0
1470,2013-03-09,18.6,33.0,0.0
1471,2013-03-10,19.7,35.1,0.0
1472,2013-03-11,20.1,35.7,0.0
1473,2013-03-12,19.4,33.7,0.0
1474,2013-03-13,17.7,33.9,0.0
1475,2013-03-14,15.5,30.7,0.0
1476,2013-03-15,13.8,31.7,0.0
1477,2013-03-16,12.0,27.5,0.0
1478,2013-03-17,11.1,23.0,0.2
1479,2013-03-18,7.1,24.1,0.0
1480,2013-03-19,9.1,26.3,0.0
1481,2013-03-20,9.9,28.6,0.0
1482,2013-03-21,14.9,20.2,2.6
1483,2013-03-22,10.1,23.3,17.4
1484,2013-03-23,9.0,24.2,0.0
1485,2013-03-24,9.5,28.3,0.0
1486,2013-03-25,10.3,27.7,0.0
1487,2013-03-26,14.9,31.3,0.0
1488,2013-03-27,13.8,35.1,0.0
1489,2013-03-28,18.3,22.2,10.4
1490,2013-03-29,6.6,20.4,19.8
1491,2013-03-30,7.0,21.5,0.2
1492,2013-03-31,10.9,23.0,0.0
1493,2013-04-01,8.4,22.9,0.0
1494,2013-04-02,8.5,23.8,0.0
1495,2013-04-03,8.6,22.5,0.0
1496,2013-04-04,8.9,24.3,0.0
1497,2013-04-05,10.3,25.3,0.0
1498,2013-04-06,11.2,25.7,0.0
1499,2013-04-07,10.0,26.7,0.0
1500,2013-04-08,11.5,26.0,0.0
1501,2013-04-09,10.7,26.6,0.0
1502,2013-04-10,10.3,27.1,0.0
1503,2013-04-11,10.3,27.6,0.0
1504,2013-04-12,11.4,28.2,0.0
1505,2013-04-13,10.4,26.7,0.0
1506,2013-04-14,14.4,24.8,0.0
1507,2013-04-15,14.5,23.6,0.8
1508,2013-04-16,8.3,23.8,0.0
1509,2013-04-17,8.9,22.2,0.0
1510,2013-04-18,8.6,23.9,0.0
1511,2013-04-19,5.1,17.8,0.0
1512,2013-04-20,2.6,20.3,0.0
1513,2013-04-21,4.0,21.1,0.0
1514,2013-04-22,10.6,14.6,7.0
1515,2013-04-23,10.9,20.0,1.6
1516,2013-04-24,6.0,16.9,0.0
1517,2013-04-25,5.7,20.5,0.0
1518,2013-04-26,6.0,21.4,0.0
1519,2013-04-27,5.6,23.1,0.0
1520,2013-04-28,7.9,26.5,0.0
1521,2013-04-29,7.9,15.8,0.2
1522,2013-04-30,8.6,20.4,2.6
1523,2013-05-01,9.3,17.9,0.2
1524,2013-05-02,2.5,18.6,0.0
1525,2013-05-03,1.7,20.6,0.0
1526,2013-05-04,6.6,19.7,0.4
1527,2013-05-05,1.6,17.9,0.0
1528,2013-05-06,2.5,18.6,0.0
1529,2013-05-07,3.9,,0.0
1530,2013-05-08,7.7,21.9,
1531,2013-05-09,4.7,22.3,
1532,2013-05-10,6.2,23.2,
1533,2013-05-11,5.7,23.4,0.0
1534,2013-05-12,5.0,24.2,0.0
1535,2013-05-13,11.3,15.7,9.8
1536,2013-05-14,1.9,11.6,4.6
1537,2013-05-15,6.1,13.7,7.4
1538,2013-05-16,9.1,14.0,1.4
1539,2013-05-17,3.5,14.9,1.6
1540,2013-05-18,1.4,13.1,0.0
1541,2013-05-19,0.6,15.0,0.2
1542,2013-05-20,2.9,14.6,1.4
1543,2013-05-21,5.3,14.9,1.0
1544,2013-05-22,2.8,13.5,0.0
1545,2013-05-23,5.4,17.2,0.0
1546,2013-05-24,1.4,17.4,0.0
1547,2013-05-25,-0.2,16.3,0.0
1548,2013-05-26,1.3,12.8,0.2
1549,2013-05-27,1.1,16.6,0.0
1550,2013-05-28,2.7,18.0,0.2
1551,2013-05-29,4.2,19.3,0.0
1552,2013-05-30,7.8,15.2,0.6
1553,2013-05-31,11.2,17.6,16.0
1554,2013-06-01,10.3,15.4,19.4
1555,2013-06-02,11.4,17.3,53.4
1556,2013-06-03,0.6,14.3,0.2
1557,2013-06-04,1.9,14.5,0.0
1558,2013-06-05,3.5,13.6,0.0
1559,2013-06-06,5.8,15.0,0.4
1560,2013-06-07,8.5,16.9,1.2
1561,2013-06-08,1.7,14.6,1.0
1562,2013-06-09,0.6,13.8,0.2
1563,2013-06-10,3.1,13.8,0.0
1564,2013-06-11,3.4,15.6,0.0
1565,2013-06-12,4.9,11.8,15.0
1566,2013-06-13,10.0,13.4,16.8
1567,2013-06-14,4.3,12.2,3.6
1568,2013-06-15,1.2,15.4,0.2
1569,2013-06-16,-0.2,14.3,0.0
1570,2013-06-17,0.3,10.4,0.2
1571,2013-06-18,3.1,15.5,0.6
1572,2013-06-19,0.8,14.5,0.0
1573,2013-06-20,0.0,14.1,0.0
1574,2013-06-21,-0.5,13.2,0.2
1575,2013-06-22,-1.3,13.9,0.0
1576,2013-06-23,-0.4,14.1,0.0
1577,2013-06-24,2.0,13.1,0.0
1578,2013-06-25,7.8,17.0,1.0
1579,2013-06-26,0.9,16.8,0.0
1580,2013-06-27,-0.1,14.1,0.0
1581,2013-06-28,2.0,16.0,0.0
1582,2013-06-29,4.3,18.4,0.0
1583,2013-06-30,1.4,15.7,0.0
1584,2013-07-01,2.0,12.9,0.0
1585,2013-07-02,7.4,16.0,0.6
1586,2013-07-03,3.1,14.8,0.0
1587,2013-07-04,1.9,15.4,0.2
1588,2013-07-05,8.4,12.2,0.0
1589,2013-07-06,4.8,13.3,1.6
1590,2013-07-07,6.1,13.0,2.2
1591,2013-07-08,4.6,13.9,2.6
1592,2013-07-09,-0.5,12.6,0.0
1593,2013-07-10,3.2,14.9,0.2
1594,2013-07-11,1.7,15.1,0.0
1595,2013-07-12,1.5,15.8,0.0
1596,2013-07-13,5.0,14.8,0.0
1597,2013-07-14,8.0,14.0,5.0
1598,2013-07-15,11.1,14.6,5.0
1599,2013-07-16,10.1,15.5,2.4
1600,2013-07-17,11.1,18.0,2.0
1601,2013-07-18,12.1,20.5,0.0
1602,2013-07-19,13.5,17.3,33.6
1603,2013-07-20,8.3,11.9,4.4
1604,2013-07-21,4.5,11.2,7.2
1605,2013-07-22,4.4,11.7,0.0
1606,2013-07-23,3.4,12.4,0.6
1607,2013-07-24,1.9,14.7,0.0
1608,2013-07-25,0.8,11.3,0.0
1609,2013-07-26,3.5,12.8,0.0
1610,2013-07-27,0.3,13.9,0.0
1611,2013-07-28,3.0,16.1,0.2
1612,2013-07-29,6.2,17.7,5.0
1613,2013-07-30,5.7,13.2,0.2
1614,2013-07-31,5.0,14.5,0.0
1615,2013-08-01,2.8,14.3,0.0
1616,2013-08-02,7.0,15.9,0.0
1617,2013-08-03,4.7,10.4,1.2
1618,2013-08-04,6.3,13.1,1.0
1619,2013-08-05,7.4,13.3,1.6
1620,2013-08-06,8.0,13.6,2.8
1621,2013-08-07,3.4,11.5,0.4
1622,2013-08-08,5.9,15.9,8.2
1623,2013-08-09,2.6,11.2,0.0
1624,2013-08-10,5.7,16.6,2.8
1625,2013-08-11,2.9,15.6,0.0
1626,2013-08-12,5.8,14.9,17.2
1627,2013-08-13,4.6,14.5,1.2
1628,2013-08-14,7.4,18.4,0.0
1629,2013-08-15,1.8,14.1,6.6
1630,2013-08-16,2.1,16.2,0.0
1631,2013-08-17,6.4,14.4,3.8
1632,2013-08-18,4.7,18.3,0.6
1633,2013-08-19,6.6,11.3,6.0
1634,2013-08-20,1.5,10.7,9.8
1635,2013-08-21,2.2,11.0,0.2
1636,2013-08-22,6.4,11.9,4.2
1637,2013-08-23,8.6,12.3,8.8
1638,2013-08-24,6.0,15.0,4.2
1639,2013-08-25,8.1,16.2,0.0
1640,2013-08-26,9.5,17.1,0.0
1641,2013-08-27,8.1,17.8,0.4
1642,2013-08-28,5.4,20.8,0.0
1643,2013-08-29,9.8,20.0,2.8
1644,2013-08-30,10.2,18.5,3.6
1645,2013-08-31,6.1,20.7,0.2
1646,2013-09-01,5.3,22.2,0.0
1647,2013-09-02,7.0,23.8,0.0
1648,2013-09-03,8.0,23.3,0.0
1649,2013-09-04,7.5,23.7,0.0
1650,2013-09-05,11.9,22.6,0.0
1651,2013-09-06,13.6,20.9,0.0
1652,2013-09-07,10.1,19.8,0.0
1653,2013-09-08,4.8,18.8,0.2
1654,2013-09-09,7.9,23.4,0.0
1655,2013-09-10,12.5,17.5,0.0
1656,2013-09-11,6.2,16.0,0.4
1657,2013-09-12,2.4,15.4,0.0
1658,2013-09-13,2.6,14.7,0.0
1659,2013-09-14,6.4,19.3,0.8
1660,2013-09-15,3.7,20.3,0.2
1661,2013-09-16,7.7,13.6,3.2
1662,2013-09-17,10.8,18.4,37.4
1663,2013-09-18,11.2,18.7,0.2
1664,2013-09-19,7.7,14.0,1.2
1665,2013-09-20,7.3,14.9,2.0
1666,2013-09-21,5.2,17.6,0.4
1667,2013-09-22,5.8,20.4,0.2
1668,2013-09-23,6.1,23.9,0.2
1669,2013-09-24,14.2,22.3,0.0
1670,2013-09-25,10.6,24.0,0.2
1671,2013-09-26,10.3,16.7,0.8
1672,2013-09-27,2.6,18.5,3.6
1673,2013-09-28,7.4,16.9,0.0
1674,2013-09-29,3.7,20.0,0.0
1675,2013-09-30,7.0,26.4,0.0
1676,2013-10-01,15.8,17.2,1.6
1677,2013-10-02,3.7,19.7,4.0
1678,2013-10-03,6.8,16.5,1.0
1679,2013-10-04,3.2,18.9,0.0
1680,2013-10-05,5.5,21.7,0.0
1681,2013-10-06,6.2,22.9,0.0
1682,2013-10-07,4.9,20.1,0.0
1683,2013-10-08,5.6,20.6,0.0
1684,2013-10-09,5.6,24.3,0.0
1685,2013-10-10,11.1,26.0,0.0
1686,2013-10-11,,18.5,
1687,2013-10-12,5.2,23.1,0.0
1688,2013-10-13,6.8,24.7,0.0
1689,2013-10-14,4.6,15.5,2.2
1690,2013-10-15,2.5,20.1,0.0
1691,2013-10-16,3.8,25.5,0.0
1692,2013-10-17,11.2,17.7,0.0
1693,2013-10-18,0.8,18.9,0.0
1694,2013-10-19,3.6,24.7,0.0
1695,2013-10-20,7.4,29.7,0.0
1696,2013-10-21,10.8,27.6,0.0
1697,2013-10-22,16.0,26.2,2.8
1698,2013-10-23,13.3,18.2,2.6
1699,2013-10-24,7.9,16.5,0.4
1700,2013-10-25,2.1,17.5,0.0
1701,2013-10-26,5.0,19.7,0.0
1702,2013-10-27,5.3,21.3,0.0
1703,2013-10-28,10.6,24.6,0.0
1704,2013-10-29,9.4,22.6,0.0
1705,2013-10-30,6.0,23.5,0.0
1706,2013-10-31,6.3,25.2,0.0
1707,2013-11-01,7.6,27.9,0.0
1708,2013-11-02,8.6,27.9,0.0
1709,2013-11-03,10.1,21.1,0.0
1710,2013-11-04,3.1,20.3,0.0
1711,2013-11-05,6.3,25.6,0.0
1712,2013-11-06,6.9,29.6,0.0
1713,2013-11-07,8.9,34.3,0.0
1714,2013-11-08,17.7,30.9,0.0
1715,2013-11-09,9.3,21.9,0.0
1716,2013-11-10,10.5,21.3,0.0
1717,2013-11-11,10.6,17.1,5.8
1718,2013-11-12,12.1,18.6,4.4
1719,2013-11-13,10.1,17.2,0.4
1720,2013-11-14,8.2,21.5,0.0
1721,2013-11-15,5.1,25.1,0.0
1722,2013-11-16,12.4,26.0,0.0
1723,2013-11-17,9.1,27.2,0.0
1724,2013-11-18,9.5,28.4,0.0
1725,2013-11-19,10.2,31.1,0.0
1726,2013-11-20,11.3,33.7,0.0
1727,2013-11-21,16.8,27.2,0.0
1728,2013-11-22,10.6,27.1,0.0
1729,2013-11-23,8.1,23.7,0.0
1730,2013-11-24,8.6,26.1,0.0
1731,2013-11-25,11.5,26.7,0.0
1732,2013-11-26,8.2,29.7,0.0
1733,2013-11-27,10.5,32.6,0.0
1734,2013-11-28,14.2,35.4,0.0
1735,2013-11-29,13.1,25.6,0.0
1736,2013-11-30,9.0,27.5,0.0
1737,2013-12-01,9.9,30.4,0.0
1738,2013-12-02,15.6,34.4,0.0
1739,2013-12-03,15.1,37.1,0.0
1740,2013-12-04,21.5,23.7,0.0
1741,2013-12-05,10.1,17.5,29.4
1742,2013-12-06,5.8,20.4,3.2
1743,2013-12-07,7.7,26.1,0.0
1744,2013-12-08,10.2,32.1,0.0
1745,2013-12-09,18.1,30.4,0.0
1746,2013-12-10,12.1,22.4,0.0
1747,2013-12-11,10.9,24.5,0.0
1748,2013-12-12,9.9,27.6,0.0
1749,2013-12-13,11.2,30.2,0.0
1750,2013-12-14,14.4,29.5,0.0
1751,2013-12-15,12.8,31.1,0.0
1752,2013-12-16,15.8,32.9,0.0
1753,2013-12-17,16.9,34.0,0.0
1754,2013-12-18,18.8,37.6,0.0
1755,2013-12-19,19.2,39.7,0.0
1756,2013-12-20,22.2,40.7,0.2
1757,2013-12-21,23.7,40.5,0.0
1758,2013-12-22,25.2,36.4,0.0
1759,2013-12-23,18.3,23.9,5.2
1760,2013-12-24,11.6,29.1,13.0
1761,2013-12-25,15.7,29.1,0.0
1762,2013-12-26,14.9,30.8,0.0
1763,2013-12-27,14.0,32.5,1.4
1764,2013-12-28,14.4,37.1,0.0
1765,2013-12-29,16.1,30.9,0.0
1766,2013-12-30,11.7,30.9,0.0
1767,2013-12-31,10.4,31.4,0.0
1768,2014-01-01,12.0,27.4,0.0
1769,2014-01-02,16.7,27.7,0.0
1770,2014-01-03,18.9,30.6,0.2
1771,2014-01-04,13.1,25.6,0.0
1772,2014-01-05,8.4,29.4,0.0
1773,2014-01-06,12.1,23.7,0.0
1774,2014-01-07,9.8,27.5,0.0
1775,2014-01-08,14.2,30.4,0.0
1776,2014-01-09,16.9,29.0,0.0
1777,2014-01-10,14.4,33.6,1.4
1778,2014-01-11,16.5,36.5,0.0
1779,2014-01-12,18.8,38.9,0.0
1780,2014-01-13,17.1,39.0,0.0
1781,2014-01-14,18.6,41.2,0.0
1782,2014-01-15,21.0,41.8,0.0
1783,2014-01-16,23.0,43.6,0.0
1784,2014-01-17,21.7,42.6,0.0
1785,2014-01-18,22.0,41.2,0.0
1786,2014-01-19,21.3,37.9,0.0
1787,2014-01-20,19.0,34.2,0.0
1788,2014-01-21,17.9,33.2,0.0
1789,2014-01-22,15.8,33.3,0.0
1790,2014-01-23,16.2,34.5,0.0
1791,2014-01-24,20.1,23.4,2.8
1792,2014-01-25,13.3,25.9,31.0
1793,2014-01-26,12.4,29.4,0.0
1794,2014-01-27,14.8,32.7,0.0
1795,2014-01-28,16.4,36.6,0.0
1796,2014-01-29,18.8,40.6,0.0
1797,2014-01-30,20.6,39.7,0.0
1798,2014-01-31,21.8,41.7,0.0
1799,2014-02-01,23.2,41.6,0.0
1800,2014-02-02,20.7,41.1,0.0
1801,2014-02-03,20.5,40.5,0.0
1802,2014-02-04,21.0,31.9,1.2
1803,2014-02-05,16.7,30.9,0.0
1804,2014-02-06,16.6,33.7,0.0
1805,2014-02-07,16.7,36.8,0.0
1806,2014-02-08,18.4,40.1,0.0
1807,2014-02-09,18.8,42.0,0.0
1808,2014-02-10,18.6,36.8,0.0
1809,2014-02-11,13.9,36.9,0.0
1810,2014-02-12,17.0,36.2,0.0
1811,2014-02-13,21.8,31.2,0.0
1812,2014-02-14,21.3,30.6,0.0
1813,2014-02-15,19.2,23.1,21.8
1814,2014-02-16,20.0,31.4,7.0
1815,2014-02-17,13.0,29.9,0.0
1816,2014-02-18,15.3,33.4,0.0
1817,2014-02-19,18.1,32.3,0.0
1818,2014-02-20,11.6,22.8,1.6
1819,2014-02-21,8.4,26.8,0.0
1820,2014-02-22,10.6,29.8,0.0
1821,2014-02-23,13.1,31.4,0.0
1822,2014-02-24,14.5,33.0,0.0
1823,2014-02-25,14.8,34.6,0.0
1824,2014-02-26,17.5,31.4,0.0
1825,2014-02-27,10.8,30.6,0.0
1826,2014-02-28,16.4,27.7,0.0
1827,2014-03-01,17.0,27.2,8.8
1828,2014-03-02,15.8,30.0,0.0
1829,2014-03-03,15.9,32.3,0.0
1830,2014-03-04,15.9,32.2,0.0
1831,2014-03-05,19.7,31.5,0.2
1832,2014-03-06,16.1,32.6,0.2
1833,2014-03-07,10.2,29.1,0.0
1834,2014-03-08,13.3,32.5,0.0
1835,2014-03-09,14.0,31.5,0.0
1836,2014-03-10,14.9,34.5,0.0
1837,2014-03-11,18.6,34.3,0.0
1838,2014-03-12,19.0,30.1,2.8
1839,2014-03-13,12.1,29.1,0.0
1840,2014-03-14,14.4,31.9,0.0
1841,2014-03-15,12.6,31.0,0.0
1842,2014-03-16,13.0,20.0,2.6
1843,2014-03-17,9.4,25.1,0.0
1844,2014-03-18,12.8,27.8,0.0
1845,2014-03-19,9.9,29.5,0.0
1846,2014-03-20,10.3,32.5,0.0
1847,2014-03-21,16.0,30.8,0.0
1848,2014-03-22,14.0,25.5,4.4
1849,2014-03-23,8.6,23.2,0.0
1850,2014-03-24,10.6,20.7,0.0
1851,2014-03-25,13.8,27.3,2.4
1852,2014-03-26,14.4,21.9,0.0
1853,2014-03-27,17.4,26.2,16.6
1854,2014-03-28,17.6,25.8,0.4
1855,2014-03-29,14.6,26.7,0.0
1856,2014-03-30,13.8,19.7,0.4
1857,2014-03-31,11.6,26.7,9.2
1858,2014-04-01,14.6,28.3,0.0
1859,2014-04-02,13.8,28.5,0.0
1860,2014-04-03,17.6,21.6,1.6
1861,2014-04-04,14.9,19.6,9.0
1862,2014-04-05,14.5,23.3,16.8
1863,2014-04-06,11.5,25.2,0.0
1864,2014-04-07,12.8,24.9,0.0
1865,2014-04-08,12.4,25.0,0.0
1866,2014-04-09,15.8,18.2,5.0
1867,2014-04-10,15.7,17.6,12.4
1868,2014-04-11,16.4,24.0,66.2
1869,2014-04-12,10.9,23.8,0.4
1870,2014-04-13,12.1,23.9,0.0
1871,2014-04-14,13.0,21.0,0.0
1872,2014-04-15,8.2,22.4,0.0
1873,2014-04-16,8.7,21.8,0.0
1874,2014-04-17,7.0,22.4,0.0
1875,2014-04-18,7.9,21.5,0.0
1876,2014-04-19,4.3,18.1,0.4
1877,2014-04-20,3.8,16.4,0.0
1878,2014-04-21,4.0,17.4,0.0
1879,2014-04-22,8.2,22.2,0.0
1880,2014-04-23,12.3,22.5,1.6
1881,2014-04-24,9.2,20.9,0.0
1882,2014-04-25,5.3,22.5,0.0
1883,2014-04-26,11.1,22.8,0.0
1884,2014-04-27,5.3,21.1,0.0
1885,2014-04-28,7.8,22.9,0.0
1886,2014-04-29,10.4,22.6,0.0
1887,2014-04-30,10.5,18.1,15.0
1888,2014-05-01,5.5,17.3,0.0
1889,2014-05-02,5.1,14.5,0.0
1890,2014-05-03,8.4,12.0,3.8
1891,2014-05-04,7.9,15.1,0.4
1892,2014-05-05,9.1,15.0,0.0
1893,2014-05-06,9.6,16.4,0.2
1894,2014-05-07,3.2,16.3,0.0
1895,2014-05-08,2.3,16.6,0.0
1896,2014-05-09,3.3,17.8,0.0
1897,2014-05-10,8.9,13.9,2.6
1898,2014-05-11,8.1,18.0,11.4
1899,2014-05-12,6.1,19.3,0.0
1900,2014-05-13,4.9,18.1,0.2
1901,2014-05-14,4.9,18.8,0.0
1902,2014-05-15,6.1,18.5,0.0
1903,2014-05-16,6.6,20.2,0.0
1904,2014-05-17,6.5,19.5,0.0
1905,2014-05-18,9.2,18.7,0.0
1906,2014-05-19,7.8,19.6,0.0
1907,2014-05-20,10.1,20.5,4.2
1908,2014-05-21,9.4,20.3,0.0
1909,2014-05-22,8.5,18.9,0.2
1910,2014-05-23,8.1,20.4,0.2
1911,2014-05-24,11.0,19.1,1.4
1912,2014-05-25,7.7,18.8,0.0
1913,2014-05-26,8.8,22.2,0.2
1914,2014-05-27,12.4,17.5,0.6
1915,2014-05-28,10.6,14.0,36.4
1916,2014-05-29,8.8,17.5,0.4
1917,2014-05-30,6.7,18.5,0.0
1918,2014-05-31,5.5,18.7,0.0
1919,2014-06-01,10.0,14.0,8.2
1920,2014-06-02,10.1,15.8,2.2
1921,2014-06-03,11.4,13.8,0.6
1922,2014-06-04,11.0,14.6,1.4
1923,2014-06-05,6.3,15.6,
1924,2014-06-06,4.7,16.0,0.2
1925,2014-06-07,2.6,16.0,0.0
1926,2014-06-08,1.0,14.9,0.0
1927,2014-06-09,1.2,18.0,0.0
1928,2014-06-10,2.5,16.8,0.0
1929,2014-06-11,1.7,14.9,0.0
1930,2014-06-12,3.8,16.6,0.0
1931,2014-06-13,7.9,12.2,3.6
1932,2014-06-14,8.2,15.2,17.4
1933,2014-06-15,6.6,16.4,1.0
1934,2014-06-16,1.7,11.7,0.0
1935,2014-06-17,5.7,13.8,6.8
1936,2014-06-18,4.2,11.3,0.0
1937,2014-06-19,5.4,11.2,0.0
1938,2014-06-20,3.2,16.5,0.0
1939,2014-06-21,6.9,15.1,0.4
1940,2014-06-22,3.6,14.4,0.2
1941,2014-06-23,5.8,12.2,0.0
1942,2014-06-24,5.7,12.2,8.6
1943,2014-06-25,5.8,13.2,7.6
1944,2014-06-26,9.2,14.6,1.4
1945,2014-06-27,8.4,14.4,0.4
1946,2014-06-28,9.0,12.4,1.4
1947,2014-06-29,6.4,10.7,5.0
1948,2014-06-30,2.0,10.1,1.2
1949,2014-07-01,4.9,11.1,1.0
1950,2014-07-02,5.5,12.2,0.0
